cluster,movie_id,movie_name,genre
2,tt13240610,Night of the Tommyknockers,"Drama, Horror, Western"
1,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,"Adventure, Drama, Fantasy"
3,tt1325004,The Twilight Saga: Eclipse,"Action, Adventure, Drama"
2,tt13260780,Night of the Zomghouls,Horror
4,tt13266998,Bull,"Crime, Thriller"
2,tt13269536,Girl in the Basement,"Crime, Thriller"
1,tt1327194,The Lucky One,"Drama, Mystery, Romance"
0,tt1327773,The Butler,"Biography, Drama"
1,tt13288972,Pets 2,"Animation, Comedy, Family"
1,tt1328913,Preacher's Kid,"Drama, Music, Romance"
4,tt1329454,Vengeance,"Action, Crime, Thriller"
0,tt1329457,Gainsbourg: A Heroic Life,"Biography, Drama, Music"
2,tt13309978,Superhost,"Comedy, Horror, Thriller"
1,tt1331064,Paper Heart,"Comedy, Drama, Romance"
2,tt13310936,Thimmarusu: Assignment Vali,"Crime, Drama, Thriller"
2,tt1331291,5150 Elm's Way,"Drama, Horror, Thriller"
1,tt13314558,Day Shift,"Action, Comedy, Fantasy"
1,tt13316820,Boy Meets Boy,"Drama, Romance"
1,tt13320622,The Lost City,"Action, Adventure, Comedy"
0,tt13321244,Caste,"Drama, History"
4,tt1332134,King of Devil's Island,"Action, Drama"
2,tt13330168,When Darkness Falls,"Crime, Mystery, Thriller"
0,tt1334260,Never Let Me Go,"Drama, Romance, Sci-Fi"
2,tt1334535,Hold,"Drama, Thriller"
4,tt1334553,The Perfect Host,"Comedy, Crime, Thriller"
4,tt13349892,Kompromat,"Drama, Thriller"
1,tt13357236,Food and Romance,"Comedy, Drama, Romance"
0,tt1335975,47 Ronin,"Action, Drama, Fantasy"
2,tt1336006,The Revenant,"Comedy, Fantasy, Horror"
2,tt13361442,Last of the Grads,"Drama, Horror"
1,tt1336608,Rock of Ages,"Comedy, Drama, Musical"
1,tt1337032,Trailer Park Boys: Countdown to Liquor Day,"Comedy, Crime"
2,tt13382698,Trigger Point,"Action, Mystery, Thriller"
2,tt13388260,The Devil Came Home,Horror
4,tt1339161,Der Räuber,"Biography, Crime, Drama"
2,tt13391708,The Five Devils,"Drama, Fantasy, Romance"
1,tt1339302,"Bleach: Fade to Black, I Call Your Name","Animation, Action, Drama"
2,tt13393058,Ben & Jody,"Action, Adventure, Drama"
1,tt13393728,The Con-Heartist,"Comedy, Romance"
1,tt13395224,Country Gold,"Comedy, Fantasy"
0,tt1340138,Terminator Genisys,"Action, Adventure, Sci-Fi"
4,tt1340800,Tinker Tailor Soldier Spy,"Drama, Mystery, Thriller"
2,tt13410380,Bedroom Story,"Comedy, Romance"
2,tt1341167,Four Lions,"Comedy, Crime, Drama"
1,tt1341188,How Do You Know,"Comedy, Drama, Romance"
1,tt1341340,A Warrior's Heart,"Action, Drama, Family"
2,tt13423468,Attention Please,Thriller
1,tt1342403,Toys in the Attic,"Animation, Family, Fantasy"
0,tt1343092,The Great Gatsby,"Drama, Romance"
4,tt1343097,The Girl Who Kicked the Hornet's Nest,"Crime, Drama, Thriller"
2,tt13434866,Spitfire Over Berlin,"Action, Drama, War"
4,tt1343727,Dredd,"Action, Crime, Sci-Fi"
1,tt13446128,Love Destiny: The Movie,"Comedy, History, Romance"
1,tt13449358,The Breath of Life,"Adventure, Fantasy"
2,tt1345486,Killer Biker Chicks,"Action, Comedy, Horror"
2,tt13455224,The Last Five Days: 10 Years Later,"Adventure, Horror, Thriller"
0,tt1345836,The Dark Knight Rises,"Action, Drama"
2,tt13468602,The Lair,"Action, Horror"
1,tt13479728,Bings Kerstfeest en andere Verhalen,Animation
2,tt13486578,The Pain and the Pity,"Animation, Comedy, Drama"
2,tt13496236,American Siege,"Action, Thriller"
2,tt13507778,No Man of God,"Biography, Crime, Drama"
4,tt13510660,Dhamaka,"Crime, Drama, Thriller"
3,tt1351685,Jack the Giant Slayer,"Action, Adventure, Fantasy"
2,tt13519510,Wolf,Thriller
4,tt1352824,Chloe,Thriller
0,tt13539646,The Wandering Earth II,"Action, Adventure, Drama"
1,tt13544716,My Hero Academia: World Heroes' Mission,"Animation, Action, Adventure"
1,tt1355630,If I Stay,"Drama, Fantasy, Music"
4,tt1355631,The Infiltrator,"Biography, Crime, Drama"
0,tt1355644,Passengers,"Drama, Romance, Sci-Fi"
4,tt1355683,Black Mass,"Biography, Crime, Drama"
4,tt13560574,X,"Horror, Mystery, Thriller"
2,tt13566172,Dive,Thriller
2,tt13592970,Loop Track,Thriller
0,tt13622118,Cryptozoo,"Animation, Fantasy"
1,tt13623880,Night at the Museum: Kahmunrah Rises Again,"Animation, Adventure, Comedy"
1,tt13632182,Christmas at the Ranch,Romance
2,tt13648224,We're All Going to the World's Fair,"Drama, Horror"
4,tt1365050,Beasts of No Nation,"Drama, War"
0,tt1365519,Tomb Raider,"Action, Adventure, Fantasy"
2,tt13660418,Shoky & Morthy: Last Big Thing,"Comedy, Mystery, Thriller"
1,tt13667522,Sally Floss: Digital Detective,Mystery
1,tt13681790,Ryouma! The Prince of Tennis Shinsei Gekijouban Tennis no Ouji-sama,"Animation, Action, Musical"
1,tt13694856,Easter Someday,Fantasy
2,tt1369571,I Am Fear,"Horror, Thriller, War"
2,tt1369706,The Ward,"Horror, Mystery, Thriller"
2,tt13705574,The Burned Over District,Horror
0,tt1371111,Cloud Atlas,"Drama, Mystery, Sci-Fi"
4,tt13717980,Grudge,"Crime, Drama, Mystery"
4,tt1372687,Crnci,"Crime, Drama, War"
1,tt13728764,June and Kopi,"Comedy, Family"
1,tt1374989,Pride and Prejudice and Zombies,"Action, Comedy, Fantasy"
1,tt1374992,Upside Down,"Drama, Fantasy, Romance"
4,tt1375666,Inception,"Action, Adventure, Sci-Fi"
2,tt1376168,Comedown,Horror
1,tt13782222,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Comedy, Family"
4,tt1379182,Dogtooth,"Drama, Thriller"
1,tt13793230,Jaadugar,"Comedy, Drama, Fantasy"
1,tt13814292,Tumi Ashbe Bole,"Drama, Romance"
2,tt13815488,The Razing,"Drama, Horror, Mystery"
2,tt13818610,AURORA 663,"Action, Drama, Thriller"
1,tt13820428,Witnesses,"Action, Adventure, Drama"
2,tt13830148,The Tale of King Crab,"Adventure, Drama"
2,tt13845956,Righteous Blood,"Action, Western"
1,tt13846542,Squared Love,"Comedy, Romance"
1,tt1385826,The Adjustment Bureau,"Romance, Sci-Fi, Thriller"
1,tt1385867,Cop Out,"Action, Comedy, Crime"
0,tt13859694,Railway Heroes,"Drama, History, War"
1,tt1386588,The Other Guys,"Action, Comedy, Crime"
4,tt1386691,Shimmer Lake,"Action, Crime, Drama"
0,tt1386697,Suicide Squad,"Action, Adventure, Fantasy"
0,tt1386703,Total Recall,"Action, Adventure, Sci-Fi"
0,tt1386932,Ip Man 2,"Action, Biography, Drama"
2,tt13877410,War of the God Monsters,Sci-Fi
4,tt13880104,Happening,"Drama, History"
1,tt13884144,The Seven Deadly Sins: Cursed by Light,"Animation, Action, Adventure"
2,tt13884166,Detective Conan: The Scarlet Alibi,"Animation, Crime, Mystery"
2,tt13885428,Anveshippin Kandethum,"Drama, Thriller"
0,tt13886712,King Car,"Fantasy, Sci-Fi"
2,tt1388903,Mirch,"Comedy, Drama, Fantasy"
0,tt1389072,Downsizing,"Drama, Fantasy, Sci-Fi"
3,tt1389137,We Bought a Zoo,"Comedy, Drama, Family"
0,tt1390411,In the Heart of the Sea,"Action, Adventure, Biography"
2,tt1391034,And Soon the Darkness,"Drama, Horror, Mystery"
0,tt1392170,The Hunger Games,"Action, Adventure, Sci-Fi"
0,tt1392190,Mad Max: Fury Road,"Action, Adventure, Sci-Fi"
4,tt1392214,Prisoners,"Crime, Drama, Mystery"
2,tt1392261,Veronica,"Crime, Drama"
2,tt13932304,America Latina,"Drama, Mystery, Thriller"
2,tt13935180,Positive Apocalypse,Adventure
2,tt13947858,Ach du Scheisse!,"Action, Comedy, Thriller"
2,tt13961988,The Edge of Her Mind Anthology,"Drama, Fantasy"
3,tt1396218,Mr. Popper's Penguins,"Comedy, Family, Fantasy"
0,tt1396484,It,Horror
2,tt1396523,Revenge of the Green Dragons,"Action, Crime, Drama"
2,tt13968674,Fingernails,"Drama, Sci-Fi"
0,tt1397280,Taken 2,"Action, Crime, Thriller"
1,tt1397514,Journey 2: The Mysterious Island,"Action, Adventure, Comedy"
4,tt13975458,Cube,"Horror, Mystery, Sci-Fi"
2,tt13978306,Brazen,"Crime, Drama, Mystery"
2,tt13978498,The Red Nightmare,Horror
0,tt1398426,Straight Outta Compton,"Biography, Drama, History"
0,tt1399103,Transformers: Dark of the Moon,"Action, Adventure, Sci-Fi"
4,tt1399683,Winter's Bone,"Drama, Mystery"
4,tt1401152,Unknown,"Action, Mystery, Thriller"
2,tt1401237,An Organization of Dreams,Thriller
2,tt14024066,The Guardian,"Crime, Drama, Horror"
1,tt1403241,Wolves,"Action, Fantasy, Horror"
2,tt14035044,Pick A Side,"Action, Drama"
2,tt1403981,Remember Me,"Drama, Romance"
1,tt1405365,Celeste & Jesse Forever,"Comedy, Drama, Romance"
1,tt1405810,Mine vaganti,"Comedy, Drama, Romance"
0,tt14060232,Infinite Storm,"Drama, Thriller"
2,tt1406146,Call If You Need Me,"Crime, Drama"
2,tt1407049,Altitude,"Horror, Mystery, Sci-Fi"
1,tt1407052,Wrinkles,"Animation, Drama"
2,tt14080416,The Ones You Didn't Burn,Horror
0,tt1408101,Star Trek Into Darkness,"Action, Adventure, Sci-Fi"
1,tt1408253,Ride Along,"Action, Comedy, Crime"
2,tt14088510,Horrorscope,Horror
3,tt1409024,Men in Black 3,"Action, Adventure, Comedy"
2,tt14091818,Ajeeb Daastaans,"Drama, Romance"
2,tt14099796,Jin shouzhi,"Action, Crime"
2,tt14104672,Klokkenluider,"Comedy, Thriller"
4,tt14107334,The Running Man,Sci-Fi
1,tt1411238,No Strings Attached,"Comedy, Romance"
2,tt1411250,Riddick,"Action, Adventure, Sci-Fi"
3,tt1412386,The Best Exotic Marigold Hotel,"Comedy, Drama, Romance"
1,tt14123898,Hashtag Prem,Romance
1,tt1412442,Beware the Gonzo,"Comedy, Drama, Romance"
4,tt14128670,Kimi,"Crime, Drama, Thriller"
2,tt14134070,Alien Conquest,"Action, Sci-Fi"
0,tt1413492,12 Strong,"Action, Drama, History"
0,tt14137416,La conversione,"Drama, History"
4,tt14138650,The Pale Blue Eye,"Crime, Horror, Mystery"
0,tt14160834,Rustin,"Biography, Drama, History"
2,tt14181816,Maggie Moore(s),"Crime, Thriller"
2,tt1418377,"I, Frankenstein","Action, Fantasy, Sci-Fi"
2,tt14186922,Ribblehead,Thriller
3,tt14201576,Blueback,"Drama, Family"
1,tt14214828,Out with the Old,"Comedy, Romance"
1,tt14215186,The Murder Podcast,"Comedy, Horror"
1,tt14216488,My Bride,"Comedy, Drama, Romance"
2,tt14220864,La estrella roja,"Comedy, Mystery, Biography"
2,tt1422136,A Lonely Place to Die,"Action, Adventure, Crime"
1,tt14227048,Family Leave,"Comedy, Family"
0,tt14230388,Asteroid City,"Comedy, Romance"
2,tt14241340,Into Schrodinger's Box,"Thriller, Drama"
2,tt1424327,Eyes Wide Open,"Drama, Romance"
4,tt1424381,Predators,"Action, Adventure, Sci-Fi"
1,tt14250484,Les contes du hérisson,Animation
2,tt1425253,Shadow,Horror
2,tt14265992,Aileen Wuornos: American Boogeywoman,"Drama, Horror, Thriller"
1,tt1428459,We Are Family,"Comedy, Drama, Family"
0,tt1428538,Hansel & Gretel: Witch Hunters,"Action, Fantasy, Horror"
2,tt14288764,Hospital,Horror
0,tt1430132,The Wolverine,"Action, Sci-Fi"
3,tt1430607,Arthur Christmas,"Animation, Adventure, Comedy"
1,tt14307890,Happiness Ever After,"Drama, Romance"
0,tt1431045,Deadpool,"Action, Comedy"
1,tt14315756,Single All the Way,"Comedy, Drama, Romance"
1,tt1432078,My Girlfriend Is an Agent,"Action, Comedy, Romance"
2,tt1433108,Faster,"Action, Crime, Drama"
2,tt1433811,Disconnect,"Drama, Thriller"
2,tt1434435,Mother's Day,"Drama, Horror, Thriller"
1,tt1435513,Hysteria,"Biography, Comedy, Romance"
0,tt1436045,13 Assassins,"Action, Adventure, Drama"
3,tt1436562,Rio,"Animation, Adventure, Comedy"
4,tt14371860,Apartment 7A,"Horror, Thriller"
4,tt1437358,Sleep Tight,"Crime, Drama, Horror"
2,tt1438176,Fright Night,"Comedy, Horror"
1,tt1438254,Charlie St. Cloud,"Drama, Fantasy, Romance"
3,tt14384176,The Claus Family 2,"Comedy, Family, Fantasy"
1,tt1438486,Chal Chala Chal,"Action, Comedy, Crime"
2,tt14389708,Archipelago,"Adventure, Drama"
2,tt14394620,Crawlspace,Thriller
2,tt1439572,Perfect Sense,"Drama, Romance, Sci-Fi"
1,tt14398454,Tara vs Bilal,"Comedy, Drama, Romance"
2,tt14401022,Dziga i ego bratiya,Biography
0,tt1440129,Battleship,"Action, Adventure, Sci-Fi"
2,tt14402146,Empire of Light,"Drama, Romance"
1,tt1440292,Submarine,"Comedy, Drama, Romance"
4,tt14402926,"Batman: The Long Halloween, Part Two","Animation, Action, Crime"
4,tt14404280,Homunculus,"Drama, Fantasy, Mystery"
4,tt1440728,The American,"Action, Crime, Drama"
4,tt1441395,Under the Skin,"Drama, Horror, Mystery"
2,tt14416166,Feel So Good,Thriller
2,tt14416430,The Paradox Effect,Action
1,tt1441952,Salmon Fishing in the Yemen,"Comedy, Drama, Romance"
1,tt14438964,Goodbye,"Comedy, Drama, Family"
1,tt14439896,Father Stu,"Biography, Drama"
2,tt14442328,Jurassic Hunt,"Action, Adventure, Sci-Fi"
2,tt14444416,Fresh Hell,Horror
3,tt1446192,Rise of the Guardians,"Animation, Action, Adventure"
2,tt14463198,Bitcon,"Crime, Drama"
0,tt1446714,Prometheus,"Adventure, Mystery, Sci-Fi"
4,tt1447791,Macabre,"Drama, Horror, Thriller"
1,tt1447972,StreetDance 3D,"Drama, Music, Romance"
1,tt14483394,The Christmas Pitch,"Comedy, Romance"
2,tt1448755,Killer Elite,"Action, Crime, Thriller"
2,tt1448762,Open House,"Crime, Drama, Thriller"
4,tt1450321,Filth,"Action, Comedy, Crime"
1,tt14507160,She Is Love,"Comedy, Drama, Romance"
4,tt14509110,No One Will Save You,"Horror, Sci-Fi"
2,tt14513350,Dark Ritual,"Horror, Mystery, Thriller"
2,tt14521830,The Assistant,Thriller
3,tt1453405,Monsters University,"Animation, Adventure, Comedy"
2,tt14534796,Mascarade,"Comedy, Crime, Drama"
1,tt14540764,Endless Rain,"Drama, Romance"
0,tt1454468,Gravity,"Drama, Sci-Fi, Thriller"
1,tt1456606,"Rio, I Love You","Comedy, Drama, Fantasy"
1,tt1456635,Goon,"Comedy, Drama, Sport"
2,tt1457765,The Haunting in Connecticut 2: Ghosts of Georgia,"Drama, Horror, Mystery"
4,tt1457767,The Conjuring,"Horror, Mystery, Thriller"
4,tt1458175,The Next Three Days,"Action, Crime, Drama"
1,tt14584284,Alone Together,"Drama, Romance"
0,tt14587026,Polaris,"Adventure, Drama, Sci-Fi"
2,tt1461242,Lucky Bastard,"Drama, Mystery, Romance"
2,tt14617254,The Accursed,Horror
4,tt1462041,Dream House,"Drama, Mystery, Thriller"
2,tt14624330,Arsenault & Fils,"Crime, Drama"
4,tt1462758,Buried,"Drama, Mystery, Thriller"
1,tt14636190,Aqua Teen Forever: Plantasm,"Animation, Comedy"
0,tt14641788,Enola Holmes 2,"Action, Adventure, Crime"
0,tt1464335,Uncharted,"Action, Adventure"
3,tt1464540,I Am Number Four,"Action, Adventure, Sci-Fi"
2,tt1464605,Ying lie qian qiu,"Drama, War"
1,tt1465522,Tucker and Dale vs Evil,"Comedy, Horror"
4,tt1467304,The Human Centipede (First Sequence),Horror
2,tt14681252,Snow Valley,Thriller
0,tt14682800,Tuesday,Fantasy
2,tt1468757,Zombie Women of Satan,"Comedy, Horror, Romance"
1,tt1469304,Baywatch,"Action, Comedy, Crime"
1,tt1470023,MacGruber,"Action, Comedy"
2,tt1470827,Monsters,"Adventure, Drama, Romance"
2,tt14725622,Give Me Pity!,"Comedy, Musical, Thriller"
2,tt14729020,Double Blind,"Horror, Thriller"
1,tt14732424,Finding Love in San Antonio,Romance
1,tt1473832,Bridget Jones's Baby,"Comedy, Drama, Romance"
1,tt1474859,Slimed,"Action, Adventure, Comedy"
4,tt14757872,Midnight,"Crime, Thriller"
4,tt1477076,Saw 3D,"Crime, Horror, Mystery"
0,tt1477834,Aquaman,"Action, Adventure, Fantasy"
1,tt1478338,Bridesmaids,"Comedy, Romance"
0,tt1478964,Attack the Block,"Action, Adventure, Comedy"
1,tt14807282,Story of Dinda: The Second Chance of Happiness,"Drama, Romance"
3,tt1482459,The Lorax,"Animation, Adventure, Comedy"
2,tt14827150,The Last Breath,Thriller
0,tt1483013,Oblivion,"Action, Adventure, Sci-Fi"
0,tt1483797,Redline,"Animation, Action, Sci-Fi"
1,tt14852188,Lost Transport,"Drama, History, War"
4,tt14852624,Stopmotion,Horror
4,tt1485698,The Dark House,"Crime, Drama, Thriller"
0,tt14856980,Atlas,"Action, Adventure, Sci-Fi"
2,tt14857528,Time Cut,"Horror, Thriller"
3,tt1485796,The Greatest Showman,"Biography, Drama, Musical"
4,tt1486185,Red Riding Hood,"Fantasy, Horror, Mystery"
4,tt1486192,The Raven,"Crime, Mystery, Thriller"
1,tt14866710,Blasted,"Action, Comedy, Sci-Fi"
1,tt1486834,What If,"Comedy, Romance"
2,tt14870640,Night's End,Horror
2,tt14871494,A Night of the Undead,Horror
1,tt1488555,The Change-Up,"Comedy, Fantasy"
3,tt1488589,Guillermo del Toro's Pinocchio,"Animation, Drama, Family"
2,tt1488601,The Show Must Go On,"Drama, Sci-Fi, Thriller"
4,tt1488606,Triple Frontier,"Action, Thriller"
2,tt1489214,Maggots and Men,Biography
2,tt14892248,Death Knot,Horror
1,tt1489889,Central Intelligence,"Action, Comedy, Crime"
3,tt1490017,The Lego Movie,"Animation, Action, Adventure"
1,tt14900738,Meet Cute,"Comedy, Drama, Fantasy"
4,tt1491044,The Iceman,"Biography, Crime, Drama"
2,tt14952842,Moon Students,Adventure
2,tt1496025,Underworld: Awakening,"Action, Fantasy, Horror"
1,tt14960572,Love in Bloom,"Comedy, Romance"
1,tt1499658,Horrible Bosses,"Comedy, Crime"
1,tt15006444,Love at First Stream,"Comedy, Romance"
4,tt15006566,The Beasts,"Drama, Thriller"
2,tt1500701,Domain,"Drama, Romance"
2,tt15007046,The Haunting of the Tower of London,"History, Horror"
1,tt1500906,Vampires,"Comedy, Fantasy, Horror"
1,tt1502397,Bad Boys for Life,"Action, Comedy, Crime"
2,tt1502404,Drive Angry,"Action, Comedy, Fantasy"
4,tt1502407,Halloween,"Crime, Horror, Thriller"
1,tt1502712,Fantastic Four,"Action, Adventure, Sci-Fi"
1,tt15028452,Baby Assassins,"Action, Comedy, Drama"
2,tt15040500,Jane,Thriller
3,tt1504320,The King's Speech,"Biography, Drama, History"
0,tt1506999,Haywire,"Action, Drama, Thriller"
2,tt15073166,IB 71,Thriller
0,tt15097216,Jai Bhim,"Crime, Drama, Mystery"
0,tt1509767,The Three Musketeers,"Action, Adventure, Fantasy"
2,tt15119398,The Visit,"Comedy, Romance, Thriller"
4,tt1512235,Super,"Action, Comedy, Crime"
2,tt1512240,Thin Ice,"Comedy, Crime, Drama"
1,tt15150454,Breaded Life,"Comedy, Drama, Fantasy"
0,tt1515091,Sherlock Holmes: A Game of Shadows,"Action, Adventure, Mystery"
2,tt15157354,#Unknown,"Horror, Thriller"
1,tt15165236,The Hand,"Drama, Romance"
2,tt15167854,Gods and Monsterss,"Drama, Fantasy, Sci-Fi"
2,tt15169898,Aum!,"Adventure, Biography, Drama"
1,tt1517260,The Host,"Action, Adventure, Drama"
0,tt1517451,A Star Is Born,"Drama, Music, Romance"
0,tt1518812,Meek's Cutoff,"Adventure, Drama, Thriller"
2,tt15189534,The Wrath of God,"Drama, Thriller"
4,tt15198608,Prey,"Adventure, Drama, Thriller"
1,tt15203648,A Wiseguy Christmas,"Action, Comedy"
1,tt15220262,Show Me the Ghost,"Comedy, Horror"
2,tt1523483,Kaboom,"Comedy, Mystery, Romance"
2,tt15239014,Creeping Death,Horror
2,tt1524137,Contraband,"Action, Crime, Drama"
3,tt1524539,Harishchandrachi Factory,"Biography, Comedy, Drama"
1,tt1524930,Vacation,"Adventure, Comedy"
4,tt1525835,Gantz,"Action, Horror, Sci-Fi"
4,tt1527186,Melancholia,"Drama, Sci-Fi"
4,tt1527788,The Man from Nowhere,"Action, Crime, Drama"
4,tt1528071,Horns,"Comedy, Crime, Drama"
0,tt1528100,Exodus: Gods and Kings,"Action, Adventure, Drama"
4,tt15281704,Kuttey,"Action, Comedy, Crime"
2,tt15287198,Shattered,Sci-Fi
1,tt1528854,Daddy's Home,"Comedy, Family"
2,tt1529240,Brownian Movement,"Drama, Romance"
1,tt15296598,Go! Go! Cory Carson: Chrissy Takes the Wheel,"Animation, Family"
2,tt15307230,Diabolik - Ginko all'attacco!,"Action, Crime"
1,tt15311262,Under the Amalfi Sun,"Comedy, Drama, Romance"
3,tt1532503,Beginners,"Comedy, Drama, Romance"
0,tt1533749,Shaolin,"Action, Drama"
3,tt15339456,Marcel the Shell with Shoes On,"Animation, Comedy, Drama"
0,tt1535108,Elysium,"Action, Drama, Sci-Fi"
4,tt1535109,Captain Phillips,"Action, Biography, Crime"
1,tt1535438,Hope Springs,"Comedy, Drama, Romance"
1,tt1535467,Patiala House,"Drama, Sport"
0,tt1535491,Secret Reunion,"Action, Drama, Thriller"
2,tt1536044,Paranormal Activity 2,"Horror, Mystery"
1,tt1536440,Stuck Between Stations,"Comedy, Drama, Romance"
0,tt1536537,What Happened to Monday,"Action, Crime, Fantasy"
0,tt15374214,Elesin Oba: The King's Horseman,"Adventure, Drama, History"
2,tt1537440,Contractor's Routine,"Drama, Thriller"
0,tt1538403,The Mortal Instruments: City of Bones,"Action, Adventure, Fantasy"
4,tt15385142,Cadejo Blanco,"Drama, Thriller"
4,tt15393650,Bordertown: The Mural Murders,"Crime, Drama, Mystery"
0,tt15398776,Oppenheimer,"Biography, Drama, History"
2,tt1540011,Blair Witch,"Horror, Mystery, Thriller"
2,tt1540133,The Guard,"Comedy, Crime, Thriller"
1,tt15418288,Liefde zonder grenzen,"Comedy, Romance"
1,tt1541995,Snow Flower and the Secret Fan,"Drama, History"
0,tt1542344,127 Hours,"Biography, Drama"
2,tt15428374,Bullet,Action
1,tt15430628,Ride On,"Action, Comedy, Drama"
1,tt15433956,Hanu Man,"Action, Adventure, Fantasy"
2,tt1545322,Sodium Babies,"Drama, Fantasy, Horror"
1,tt15467960,Uncle Naji,"Action, Comedy"
2,tt1547234,Premium Rush,"Action, Crime, Thriller"
4,tt15474916,Smile,"Horror, Mystery, Thriller"
1,tt15478884,The One for Sarah,"Drama, Romance"
4,tt15482470,Seire,"Drama, Horror"
2,tt15485390,Operation Napoleon,Thriller
1,tt15486810,Teen Wolf: The Movie,"Action, Drama, Fantasy"
0,tt1549572,Another Earth,"Drama, Romance, Sci-Fi"
2,tt1549584,I Didn't Come Here to Die,"Comedy, Horror"
1,tt15498104,Foodies,"Comedy, Drama, Romance"
2,tt1549920,The Last Stand,"Action, Thriller, Western"
2,tt15501640,Drishyam 2,"Crime, Drama, Mystery"
2,tt15502356,Family Dinner,"Drama, Horror, Mystery"
2,tt15509050,Tirandaj Shabor,"Mystery, Thriller"
4,tt15520944,Underground,Horror
4,tt15521168,Jack Hunter's Blamed,Horror
2,tt1552211,The Last Days of American Crime,"Action, Crime, Drama"
0,tt15528292,The Big Four,"Action, Comedy, Crime"
2,tt1554414,The Dish & the Spoon,"Comedy, Drama, Romance"
2,tt15547896,Wrath of the Tarot Kings,"Animation, Action, Adventure"
2,tt1555024,Iris: The Movie,"Action, Adventure, Drama"
4,tt1555149,Elite Squad 2: The Enemy Within,"Action, Crime, Drama"
1,tt15566896,Pretty Problems,"Comedy, Drama, Romance"
0,tt15574270,I Saw the TV Glow,"Drama, Horror"
1,tt15576578,Prince,"Action, Drama, Romance"
